"ID","MassDiff","Compound_Name","superclass","class","MElaS_0v3v24","MElaS_0v12v24","organ","parasite_species","infected_parasites","Type"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",11.38936237,0,"Upper_Stomach","JR","1000","early_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.670774883,0,"Duodenum","CL","100","inelastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,1.296860684,"Jejunum","CL","100","inelastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",13.10412827,0,"Ileum","CL","100","early_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",11.2390691,9.269457976,"Heart_A","JR","1000","early_late_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,9.1902397,"Heart_C","JR","1000","late_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",1.409692558,1.258340255,"Duodenum","CL","1000","inelastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",10.93704834,5.473216839,"Jejunum","CL","1000","early_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",5.849454495,1.964013147,"Jejunum","JR","100","inelastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Duodenum","JR","100","inelastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_A","JR","100","inelastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",9.753243551,0,"Ileum","JR","100","early_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",9.351257299,4.794834094,"Jejunum","JR","1000","early_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",10.53898169,0,"Heart_A","CL","1000","early_elastic"
"X440.3364_2.93_2546",13.9784,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,0.361319178,"Duodenum","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,1.204434719,"Jejunum","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.25830289,0.024718703,"Jejunum","CL","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.05553893,1.258118443,"Proximal_Colon","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.039527815,0.296142916,"Distal_Colon","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.484553502,0,"Upper_Stomach","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.018895735,0.074597604,"Ileum","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.06123228,0.103463831,"Jejunum","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0.68256776,"Cecum","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0.899990972,"Heart_A","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.351361405,0.642912734,"Cecum","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.031611763,0.097571032,"Cecum","CL","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",1.044474987,0,"Upper_Stomach","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.013150413,2.329903622,"Proximal_Colon","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_A","CL","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.304551057,0.815573524,"Distal_Colon","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0.326750408,"Proximal_Colon","CL","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.163963727,0,"Upper_Stomach","CL","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",11.69498836,0,"Jejunum","CL","1000","early_elastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.783991154,0.34742583,"Upper_Stomach","CL","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",1.105820005,0,"Heart_A","CL","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.06435921,0,"Ileum","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.241302002,0,"Ileum","CL","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Duodenum","CL","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.312520339,0.618969636,"Proximal_Colon","CL","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0.119532155,"Duodenum","JR","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.310112563,0,"Heart_A","JR","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.212819662,0,"Duodenum","CL","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.000282082,0.383553425,"Cecum","CL","1000","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Ileum","CL","100","inelastic"
"X353.232_2.65_2549",2.01401,"Spectral Match to Prostaglandin I3 from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0.568042559,"Duodenum","JR","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.399439802,0,"Heart_D","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",10.41767134,0,"Upper_Stomach","JR","1000","early_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.553339578,0.275297315,"Heart_A","CL","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Duodenum","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.345710131,9.2862976,"Heart_C","JR","1000","late_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.167944444,0.947573494,"Jejunum","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.673959472,0.145513818,"Duodenum","CL","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",1.029911977,0,"Heart_B","CL","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,5.358014249,"Distal_Colon","CL","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",9.479402158,9.939626599,"Distal_Colon","JR","1000","early_late_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",1.701993776,10.60805361,"Heart_B","JR","1000","late_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.3443785,0,"Heart_A","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_C","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",1.173380273,0,"Distal_Colon","CL","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",10.11630962,0,"Jejunum","JR","1000","early_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",4.847181064,0,"Jejunum","CL","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",7.961270736,0,"Heart_D","CL","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",10.61371016,0,"Heart_C","CL","100","early_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.017484203,5.569986529,"Heart_B","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.060201215,4.009232353,"Heart_B","CL","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.418110486,0,"Distal_Colon","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,4.497669644,"Ileum","JR","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.688674349,1.09109965,"Heart_A","JR","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",1.585555584,0,"Duodenum","JR","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0,4.05794699,"Ileum","JR","1000","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",9.776594512,0,"Heart_D","JR","1000","early_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",0.087076363,0.29863057,"Heart_A","CL","100","inelastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",10.76873559,5.741358097,"Heart_C","CL","1000","early_elastic"
"X416.3364_2.94_2551",10.0216,"Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate","Lipids and lipid-like molecules","Fatty Acyls",6.633358285,0,"Heart_D","CL","100","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_B","JR","100","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",8.140626397,0,"Heart_C","CL","100","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",0,4.545144175,"Heart_A","JR","100","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",5.225816166,1.152279174,"Heart_A","CL","100","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",0,7.128492103,"Heart_B","JR","1000","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",8.030556241,0,"Heart_C","CL","1000","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",0,3.50676718,"Heart_A","CL","1000","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",5.560810758,0,"Heart_C","JR","100","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",1.047766574,9.781885874,"Heart_C","JR","1000","late_elastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",0,4.202705668,"Heart_B","CL","100","inelastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",11.21397772,4.573805918,"Heart_A","JR","1000","early_elastic"
"X414.321_2.88_2557",70.041,"LAUROYLCARNITINE - 50.0 eV","Lipids and lipid-like molecules","Fatty Acyls",0,3.623959582,"Heart_B","CL","1000","inelastic"
"X830.5622_4.05_2561",57.9762,"PC(17:1/18:1); [M+H]+ C43H83N1O8P1","N/A","N/A",0,0,"Heart_C","CL","1000","inelastic"
"X830.5622_4.05_2561",57.9762,"PC(17:1/18:1); [M+H]+ C43H83N1O8P1","N/A","N/A",10.96074179,0,"Heart_C","CL","100","early_elastic"
"X830.5622_4.05_2561",57.9762,"PC(17:1/18:1); [M+H]+ C43H83N1O8P1","N/A","N/A",9.087235978,0,"Heart_C","JR","100","early_elastic"
"X830.5622_4.05_2561",57.9762,"PC(17:1/18:1); [M+H]+ C43H83N1O8P1","N/A","N/A",12.71297212,0,"Heart_B","JR","100","early_elastic"
"X830.5622_4.05_2561",57.9762,"PC(17:1/18:1); [M+H]+ C43H83N1O8P1","N/A","N/A",0,6.356420512,"Heart_A","CL","100","inelastic"
"X754.5339_4.14_2564",2.0191,"Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",7.361023624,0,"Heart_A","CL","1000","inelastic"
"X540.534_4.34_2566",28.033,"Cer(d18:0/18:0); [M+H]+ C36H74N1O3","N/A","N/A",0,5.542440972,"Duodenum","JR","1000","inelastic"
"X540.534_4.34_2566",28.033,"Cer(d18:0/18:0); [M+H]+ C36H74N1O3","N/A","N/A",0,9.502477804,"Duodenum","CL","1000","late_elastic"
"X540.534_4.34_2566",28.033,"Cer(d18:0/18:0); [M+H]+ C36H74N1O3","N/A","N/A",10.29498895,0,"Heart_A","JR","1000","early_elastic"
"X540.534_4.34_2566",28.033,"Cer(d18:0/18:0); [M+H]+ C36H74N1O3","N/A","N/A",0,0,"Duodenum","CL","100","inelastic"
"X540.534_4.34_2566",28.033,"Cer(d18:0/18:0); [M+H]+ C36H74N1O3","N/A","N/A",0,0,"Duodenum","JR","100","inelastic"
"X540.534_4.34_2566",28.033,"Cer(d18:0/18:0); [M+H]+ C36H74N1O3","N/A","N/A",12.6517121,0,"Heart_D","CL","100","early_elastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",0,6.081406803,"Duodenum","JR","1000","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",0,0,"Duodenum","CL","100","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",10.53711789,0,"Heart_D","CL","100","early_elastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",12.87604403,6.582449258,"Heart_A","JR","1000","early_elastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",1.23848151,0,"Ileum","JR","1000","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",9.047920261,0,"Heart_C","CL","100","early_elastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",0,0.413550665,"Duodenum","CL","1000","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",0,0,"Jejunum","JR","100","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",0,0,"Jejunum","JR","1000","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",0,0,"Duodenum","JR","100","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",11.67526847,0,"Heart_A","CL","1000","early_elastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",4.566030922,0,"Proximal_Colon","JR","100","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",9.151482751,9.791196968,"Ileum","CL","100","early_late_elastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",0,7.109144235,"Ileum","JR","100","inelastic"
"X700.5709_3.79_2567",28.0331,"GalCer(d18:1/18:0); [M+H]+ C42H82N1O8","N/A","N/A",10.40039449,5.346863332,"Proximal_Colon","JR","1000","early_elastic"
"X725.5591_4.23_2570",28.0299,"Spectral Match to N-Stearoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",10.2503075,0,"Heart_A","CL","1000","early_elastic"
"X725.5591_4.23_2570",28.0299,"Spectral Match to N-Stearoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",5.930224627,0,"Distal_Colon","JR","100","inelastic"
"X725.5591_4.23_2570",28.0299,"Spectral Match to N-Stearoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",5.9937429,0,"Heart_A","JR","1000","inelastic"
"X725.5591_4.23_2570",28.0299,"Spectral Match to N-Stearoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",8.367151392,0,"Heart_B","JR","1000","inelastic"
"X559.4384_4.15_2572",28.0314,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",9.54119975,0,"Heart_A","CL","100","early_elastic"
"X559.4384_4.15_2572",28.0314,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",11.25957566,0,"Heart_C","JR","100","early_elastic"
"X788.52_3.75_2574",98.012,"(2-aminoethoxy)[(2R)-2-[(9Z)-hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid","Lipids and lipid-like molecules","Glycerophospholipids",0,0.265789247,"Heart_A","JR","100","inelastic"
"X788.52_3.75_2574",98.012,"(2-aminoethoxy)[(2R)-2-[(9Z)-hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid","Lipids and lipid-like molecules","Glycerophospholipids",0.386964531,0,"Heart_A","CL","100","inelastic"
"X788.52_3.75_2574",98.012,"(2-aminoethoxy)[(2R)-2-[(9Z)-hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid","Lipids and lipid-like molecules","Glycerophospholipids",0.319894536,0.266944568,"Heart_D","CL","1000","inelastic"
"X788.52_3.75_2574",98.012,"(2-aminoethoxy)[(2R)-2-[(9Z)-hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid","Lipids and lipid-like molecules","Glycerophospholipids",0.497697818,0.153209678,"Heart_D","CL","100","inelastic"
"X788.52_3.75_2574",98.012,"(2-aminoethoxy)[(2R)-2-[(9Z)-hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid","Lipids and lipid-like molecules","Glycerophospholipids",0.425571092,0.04199397,"Heart_C","CL","100","inelastic"
"X788.52_3.75_2574",98.012,"(2-aminoethoxy)[(2R)-2-[(9Z)-hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid","Lipids and lipid-like molecules","Glycerophospholipids",0,0,"Heart_A","CL","1000","inelastic"
